dataset,plotID,series,subplot,protocol,authors,entered_by,date,lat,lon,precision,corner,deviation,altitude,aspect,inclination,heat_index,microrelief,depht1,depht2,depht3,depht4,depht5,depth_mean,deph_SD,cover_total,cover_shrubs,cover_herbs,cover_moss,cover_dead_wood,cover_litter,cover_stones,cover_gravel,cover_soil,height_shrub_max,height_shrub_mean,height_herb1,height_herb2,height_herb3,height_herb4,height_herb5,height_herb_mean,height_herb_SD,height_herb_max,relief,habitat_group_old,burning,grazing,mowing,ploughing,abandonment,encroachment,grazing_intencity,land use details,weight_total,weight_skeleton,skeleton,texture,texture_code,sand,silt,clay,pH,pH_sal,conductivity,CaCO3,C/N,C_percent,N_percent,C,N,Corg,Corg_percent,Corg/Norg,humus,hydrolytic_acidity,N_mg_100g,N_mg_kg,CO2,cover_total_sum,cover_shrubs_sum,cover_herbs_sum,cover_moss_sum,economic_use,c_org_dat,silt_dat,clay_dat,pH_dat,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,built_up_2km,build_up_5km,cover_shrub_total,vegetation,habitat_broad,syntaxon,eunis,eunis_group,zonality,habitat_group,roads,footprint_values
8,NFD21_34NW,NFD21_34,NW,"Vasheniak, Tokaruk, Kuzemko",NA,"OCh, OK",04.08.2021,48.231115,24.235323,0.3,NW,0,1566.1,355,22,-0.259703052,22,26,36,26,28,32,29.6,4.335896678,90,0,90,0.5,0,90,7,0,93,0,0,29,22,27,26,20,24.8,3.701351105,119,lower slope,wet,0,1,0,0,0,NA,1,grazing,163.9,71.6,43.68517389,silt,NA,0.1,86.8,13.1,4.99,NA,175.1,1.8974,NA,5.026,NA,4.188333333,NA,3.888,4.6656,NA,NA,NA,NA,NA,NA,103.92,0.1,103.21,0.61,1,101,43,12,55,11,76,263,7631,159,-131,290,109,-92,111,-93,1367,185,71,33,533,225,472,241,0.530573248,0.119308298,3.2,NA,fringe,NA,R56,R5,azonal,fringe,8,12
8,NFD21_34SE,NFD21_34,SE,"Bezsmertna, Gleb, Moisienko",NA,"OCh, OK",04.08.2021,48.23098,24.23541,1,SE,0,1564,82,17,-0.244167379,11,49.5,40.5,5,10,10,23,20.43587532,80,0,80,2,0,10,50,30,20,0,0,23,9.5,9.3,20.8,8,14.12,7.167775108,95,lower slope,wet,0,1,0,0,0,NA,1,grazing,NA,71.6,43.68517389,silt,NA,0.1,86.8,13.1,4.99,NA,175.1,1.8974,NA,5.026,NA,4.188333333,NA,3.888,4.6656,NA,NA,NA,NA,NA,NA,105.35,0,103.85,1.5,1,93,43,14,55,11,76,263,7631,159,-131,290,109,-92,111,-93,1367,185,71,33,533,225,472,241,0.533290653,0.119161983,0.91,NA,fringe,NA,R56,R5,azonal,fringe,8,12
8,NFD21_37NW,NFD21_37,NW,Kucher,NA,"OCh, OK",07.08.2021,51.482321,24.501812,0.6,NW,0,159,0,0,0,7,36,33,36,28,23,31.2,5.630275304,90,0,60,60,0,10,0,0,100,0,0,15,20,23,4,12,14.8,7.395944835,80,2nd terrase,heats,0,1,0,0,0,NA,1,grazing,199.5,1.1,0.551378446,sand,NA,95,2.7,2.3,5.39,NA,178.7,1.8153,NA,1.533,NA,1.2775,NA,0.444,0.5328,NA,NA,NA,NA,NA,NA,138.04,0,71.84,66.2,1,28,26,7,55,80,73,250,8000,236,-55,291,185,2,185,-27,571,79,28,33,230,87,230,93,1.560179257,0.65256921,0.11,NA,dry,NA,R1M,R1,zonal,heats,280,9
8,NFD21_37SE,NFD21_37,SE,"Yavorska, Moisienko",NA,"OCh, OK",07.08.2021,51.482221,24.501975,0.7,SE,0,145,0,0,0,7,43,30,29,63,25,38,15.5241747,85,0,70,50,0,20,0,0,100,0,0,11,18,21,10,15,15,4.636809248,51,2nd terrase,heats,0,1,0,0,0,NA,1,grazing,NA,1.1,0.551378446,sand,NA,95,2.7,2.3,5.39,NA,178.7,1.8153,NA,1.533,NA,1.2775,NA,0.444,0.5328,NA,NA,NA,NA,NA,NA,132.52,0,80.52,52,1,28,26,7,55,80,73,250,8000,236,-55,291,185,2,185,-27,571,79,28,33,230,87,230,93,1.557188498,0.651360196,0,NA,dry,NA,R1M,R1,zonal,heats,280,9
8,NFD21_39NW,NFD21_39,NW,"Kucher, Moisienko",NA,"OCh, OK",08.08.2021,51.008612,25.929288,0.3,NW,0,157.6,0,0,0,14,31,29,42,31,43,35.2,6.723094526,90,0,85,10,0,NA,0,0,100,0,0,14,16,17,15,21,16.6,2.701851217,74,central floodplain,heats,0,1,0,0,0,NA,1,grazing,173,1.7,0.98265896,sandy loam,NA,63,32,5,5.36,NA,156.8,1.7971,NA,1.582,NA,1.318333333,NA,0.504,0.6048,NA,NA,NA,NA,NA,NA,116.74,0,98.24,18.5,1,28,31,11,59,79,73,247,8180,236,-59,295,186,0,186,-30,573,82,27,35,239,84,239,91,0,0.568583393,0,NA,dry,NA,R1M,R1,zonal,heats,286,6
8,NFD21_39SE,NFD21_39,SE,"Chusova, Kuzemko",NA,"OCh, OK",08.08.2021,51.008478,25.929227,0.3,SE,0,172.8,0,0,0,8,37,40,45,52,30,40.8,8.288546314,99,0,99,1,0,80,0,0,100,0,0,25,26,11,19,17,19.6,6.14817046,86,central floodplain,heats,0,1,0,0,0,NA,1,grazing,209.9,1,0.476417342,sandy loam,NA,62.8,33.3,3.9,5.46,NA,140,0.861,NA,0.924,NA,0.77,NA,0.408,0.4896,NA,NA,NA,NA,NA,NA,101.31,0,100.31,1,1,28,31,11,59,79,73,247,8180,236,-59,295,186,0,186,-30,573,82,27,35,239,84,239,91,0,0.557804354,0,NA,dry,NA,R1M,R1,zonal,heats,286,6
2,UA_MJ_02NW,UA_MJ_02,NW,EU,"MJ, IT",MJ,15.07.2016,47.80553,24.89266,2,NW,0,1512,275,15,0.172234421,8,NA,NA,NA,NA,NA,NA,NA,95,0,95,30,0,2,0,0,100,0,0,9,17,9,18,13,13.2,4.266145802,72,slope bottom,mesic,0,1,0,0,0,NA,2,NA,NA,85.6,49.34895733,loam,NA,37.125,54.15,8.725,6.81,NA,320,3.953675,NA,5.67625,NA,4.730208333,NA,3.3,3.96,NA,NA,NA,NA,NA,NA,114.7,0.1,84.6,30,1,83,38,13,53,18,75,258,7736,166,-126,291,117,-86,119,-88,1185,177,55,43,513,173,448,176,0,7.16e-4,0.1,NA,mesic,Cynosurion,R21,R2,azonal,mesic,0,12
2,UA_MJ_02SE,UA_MJ_02,SE,AK,"VB, IK",MJ,15.07.2016,47.80552,24.89244,3,SE,0,1510,265,10,0.135074304,8,NA,NA,NA,NA,NA,NA,NA,97,0,97,36,0,3,0,0,100,0,0,9,10,10,11,9,9.8,0.836660027,67,slope bottom,mesic,0,1,0,0,0,NA,2,NA,NA,85.6,49.34895733,loam,NA,37.125,54.15,8.725,6.81,NA,320,3.953675,NA,5.67625,NA,4.730208333,NA,3.3,3.96,NA,NA,NA,NA,NA,NA,172.8,0,136.8,36,1,83,38,13,53,18,75,258,7736,166,-126,291,117,-86,119,-88,1185,177,55,43,513,173,448,176,0,7.16e-4,0,NA,mesic,Cynosurion,R21,R2,azonal,mesic,0,12
2,UA_MJ_05NW,UA_MJ_05,NW,EU,"MJ, IT, PT",MJ,17.07.2016,47.79617,24.96938,3,NW,0,1021,235,25,0.459223397,30,NA,NA,NA,NA,NA,NA,NA,92,0,90,44,0,0,0,0,100,0,0,24,14,13,30,39,24,10.9772492,80,slope bottom,mesic,0,1,0,0,0,NA,1,NA,NA,28.65,26.96338886,silty loam,NA,31.25,56,12.75,5.79,NA,315,2.00615,NA,4.353,NA,3.6275,NA,3.15,3.78,NA,NA,NA,NA,NA,NA,162.4,0.1,118.2,44.1,1,64,37,15,51,48,75,254,7922,198,-99,296,149,-59,150,-61,812,124,37,45,362,113,305,118,0.018506701,0.00624616,0.1,NA,mesic,Cynosurion,R21,R2,azonal,mesic,14,12
2,UA_MJ_05SE,UA_MJ_05,SE,AK,"IC, AT, VB",MJ,17.07.2016,47.7961,24.96948,3,SE,0,1025,222,20,0.363471426,28,NA,NA,NA,NA,NA,NA,NA,92,0,90,40,0,0,5,0,95,0,0,17,15,17,18,16,16.6,1.140175425,66,slope bottom,mesic,0,1,0,0,0,NA,1,NA,NA,28.65,26.96338886,silty loam,NA,31.25,56,12.75,5.79,NA,315,2.00615,NA,4.353,NA,3.6275,NA,3.15,3.78,NA,NA,NA,NA,NA,NA,153.4,0,112.3,41.1,1,64,37,15,51,48,75,254,7922,198,-99,296,149,-59,150,-61,812,124,37,45,362,113,305,118,0.01845958,0.006243603,0,NA,mesic,Cynosurion,R21,R2,azonal,mesic,14,12
7,NFD21_09NW,NFD21_09,NW,??,"ICh, ??",VB,01.07.2021,47.79548,24.975608,0,NW,0,1105,220,19,0.343017343,6,42,50,97,24,40,50.6,18.56,95,0,95,10,1,15,0,0,100,0,NA,25,16,13,19,5,15.6,7.402702209,84,lower slope,mesic,0,1,0,0,0,0,1,NA,75.8,23.9,31.53034301,silty loam,NA,24,70.1,5.9,5.07,NA,264,1.7403,NA,4.008,NA,3.34,NA,2.964,3.5568,NA,NA,NA,NA,NA,NA,110.57,0,110.57,0,1,55,43,15,50,43,75,255,7896,193,-103,296,144,-63,146,-65,858,129,40,44,379,122,315,128,0.019820972,0.006235944,0,NA,mesic,Cynosurion,R21,R2,azonal,mesic,14,19
7,NFD21_09SE,NFD21_09,SE,??h,??,VB,01.07.2021,47.79536,24.97647,1,SE,0,1103,215,26,0.480322835,9,42.5,50.5,40,28.5,51.5,42.6,6.72,80,0,80,80,0,NA,NA,NA,NA,0,NA,18,9,11.5,16,9,12.7,4.11703777,79,middle slope,mesic,0,1,0,0,0,0,1,NA,115.5,57,49.35064935,loam,NA,46,40.9,13.1,5.12,NA,241,1.245,NA,3.591,NA,2.9925,NA,2.844,3.4128,NA,NA,NA,NA,NA,NA,185.31,0,105.31,80,1,55,43,15,50,43,75,255,7896,193,-103,296,144,-63,146,-65,858,129,40,44,379,122,315,128,0.019783025,0.006241686,0,NA,mesic,Cynosurion,R21,R2,azonal,mesic,14,19
7,NFD21_10NW,NFD21_10,NW,"YuV, ??",OYa,VB,01.07.2021,47.79657,24.97006,3,NW,0,1043,260,22,0.330958909,7,8,13,22,20,28,18.2,6.16,98,0,98,15,0,5,5,0,95,0,NA,14,10,9,21,11,13,4.847679857,90,middle slope,mesic,0,1,0,0,0,0,1,NA,107.2,30.5,28.45149254,silty loam,NA,30.5,54.4,15.1,5.8,NA,334,1.9698,NA,4.061,NA,3.384166667,NA,2.88,3.456,NA,NA,NA,NA,NA,NA,105.25,0,85.05,20.2,1,64,37,15,51,48,75,254,7922,198,-99,296,149,-59,150,-61,812,124,37,45,362,113,305,118,0.018530351,0.006234032,0.01,NA,mesic,Cynosurion,R21,R2,azonal,mesic,14,12
7,NFD21_10SE,NFD21_10,SE,??,??,VB,01.07.2021,47.796481,24.970491,0.2,SE,0,1040,240,19,0.332594934,12,16,38,7,87,15,32.6,23.92,97,0,95,30,0,10,0,0,100,0,NA,11,14,10,18,7,12,4.183300133,69,middle slope,mesic,0,1,0,0,0,0,1,NA,105.2,26.8,25.47528517,silty loam,NA,32,57.6,10.4,5.78,NA,296,2.0425,NA,4.645,NA,3.870833333,NA,3.42,4.104,NA,NA,NA,NA,NA,NA,127.84,0,114.14,13.7,1,64,37,15,51,48,75,254,7922,198,-99,296,149,-59,150,-61,812,124,37,45,362,113,305,118,0.018554063,0.006235944,0,NA,mesic,Cynosurion,R21,R2,azonal,mesic,14,12
8,NFD21_35NW,NFD21_35,NW,"Yavorska, Kucher",NA,"OCh, OK",07.08.2021,51.866574,24.990724,0.8,NW,0,144,280,1,0.010011814,4,80,80,NA,NA,NA,80,0,90,0,90,2,0,NA,NA,NA,NA,0,0,3,9,8.5,4,3.5,5.6,2.902585055,30,floodplain,mesic,0,1,0,0,0,NA,2,grazing,163,7,4.294478528,sandy loam,NA,70,25.5,4.5,5.65,NA,484,1.6631,NA,3.277,NA,2.730833333,NA,2.28,2.736,NA,NA,NA,NA,NA,NA,87.1,0,86.6,0.5,1,38,25,11,60,78,72,246,8095,236,-57,293,184,0,184,-30,583,78,29,32,231,90,231,98,3.291479821,0.5771627,0,NA,mesic,NA,R21,R2,azonal,mesic,197,15
8,NFD21_35SE,NFD21_35,SE,"Chusova, Moisienko",NA,"OCh, OK",07.08.2021,51.866455,24.990867,0,SE,0,138.8,0,0,0,3,80,80,80,80,80,80,0,97,0,97,0.5,0,0,0,0,100,0,0,3,4,6,2.5,2,3.5,1.58113883,14,floodplain,mesic,0,1,0,0,0,NA,2,grazing,149.3,4.8,3.215003349,sandy loam,NA,70.7,24.8,4.5,5.6,NA,450,1.6585,NA,2.363,NA,1.969166667,NA,1.368,1.6416,NA,NA,NA,NA,NA,NA,137.6,0,137.1,0.5,1,38,25,11,60,78,72,246,8096,236,-57,293,185,0,185,-30,585,79,29,32,234,90,234,98,3.293589744,0.5771627,0,NA,mesic,NA,R21,R2,azonal,mesic,197,15
2,UA_MJ_04NW,UA_MJ_04,NW,AK,"VB, IC, AT",MJ,17.07.2016,47.80702,24.95897,2,NW,0,970,87,43,-0.692993761,14,NA,NA,NA,NA,NA,NA,NA,95,0,93,40,0,10,0.5,1,98.5,0,0,25,23,41,26,27,28.4,7.197221686,87,slope middle,mesic,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.8,0.7,104.1,40,1,64,36,15,50,49,75,254,7926,199,-97,296,150,-57,152,-59,773,115,35,43,337,109,287,113,0.0128123,0.005418669,0.8,NA,mesic,Arrhenatherion,R22,R2,azonal,mesic,14,8
2,UA_MJ_04SE,UA_MJ_04,SE,EU,"IT, PT, MJ",MJ,17.07.2016,47.80693,24.95891,3,SE,0,968,120,45,-0.258819045,20,NA,NA,NA,NA,NA,NA,NA,95,0,92,30,0,0,1,2,97,0,0,19,21,29,25,31,25,5.099019514,91,slope middle,mesic,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,0,118.2,31.8,1,64,36,15,50,49,75,254,7926,199,-97,296,150,-57,152,-59,773,115,35,43,337,109,287,113,0.012779553,0.005418669,0,NA,mesic,Arrhenatherion,R22,R2,azonal,mesic,14,8
6,UAS36NW,UAS36,NW,NS,DV,MZ,30.05.2021,46.47001,31.673351,0.1,NW,0,1,0,0,0,6,67,68,75,71,75,71.2,3.768288736,70,0,60,40,0,45,0,0,100,0,NA,7,1,10.5,8,8,6.9,3.542597917,82,flat area,mesic,0,1,0,0,0,NA,1,low intensity grazing by horses,79.5,2,2.51572327,sand,NA,88,7.5,4.5,7.02,NA,198.4,0.2054,NA,0.639,NA,0.5325,NA,0.516,0.6192,NA,NA,NA,NA,NA,NA,108.14,0,68.04,40.1,1,93,38,31,72,110,66,215,8642,273,-34,307,225,134,230,-4,386,41,20,19,119,73,101,90,1.285251216,0.72854641,0,mesic hemipsammophytic grassland,mesic,NA,R22,R2,azonal,mesic,520,6
6,UAS36SE,UAS36,SE,KK,DV,MZ,30.05.2021,46.469907,31.673445,0.3,SE,0,1,0,0,0,NA,14,18,8,15,13,13.6,3.646916506,60,0,60,1,0,80,0,0,100,0,NA,14,18,8,15,13,13.6,3.646916506,61,plane,mesic,0,1,0,0,0,NA,1,low intensity grazing by horses,85.7,1.7,1.983663944,sand,NA,90,4.6,5.4,7.12,NA,137.3,0.2317,NA,0.751,NA,0.625833333,NA,0.612,0.7344,NA,NA,NA,NA,NA,NA,59.932,0,58.922,1.01,1,54,40,29,72,110,66,215,8642,273,-34,307,225,134,230,-4,386,41,20,19,119,73,101,90,1.285251216,0.729984646,0,mesic hemipsammophytic grassland,mesic,NA,R22,R2,azonal,mesic,520,6
7,NFD21_59NE,NFD21_59,NE,"AK, OB",IK,AK,12.06.2021,50.584496,30.604314,0.2,NE,0,95,0,2,-0.024692713,3,95,10,40,90,40,55,30,98,0,97,20,0,50,0,0,100,0,NA,50,37,42,22,30,36.2,10.77961038,98,middle part of floodplaine,mesic,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.91,0,98.91,20,1,30,37,21,66,82,75,234,8934,251,-69,320,199,-4,199,-37,581,80,33,29,229,102,229,110,5.266369994,17.49534146,0,NA,mesic,Agrosion vinealis,R22,R2,azonal,mesic,1072,22
7,NFD21_59SW,NFD21_59,SW,"AK, OB",IK,AK,12.06.2021,50.584498,30.604141,1.5,SW,0,95,180,3,0.037057896,7,NA,NA,NA,NA,NA,NA,NA,98,0,98,10,0,80,0,0,100,0,NA,29,50,39,44,49,42.2,8.584870413,115,middle part of floodplaine,mesic,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.2,2,103.2,10,1,30,37,21,66,82,75,234,8934,251,-69,320,199,-4,199,-37,581,80,33,29,229,102,229,110,5.303457106,17.5824479,2,NA,mesic,Agrosion vinealis,R22,R2,azonal,mesic,1072,22
7,NFD21_60NW,NFD21_60,NW,"AK, OB",IK,AK,13.06.2021,50.58122,30.616526,0.7,NW,0,96,0,0,0,7,95,95,95,95,95,95,0,80,0.5,80,0,0,30,0,0,100,0,NA,67,66,30,48,50,52.2,15.20526225,128,middle part of floodplaine,mesic,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.8,0,115.8,0,1,31,39,20,66,82,75,234,8934,251,-69,320,199,-4,199,-37,584,81,33,30,231,102,231,110,1.201411161,18.97978148,0,NA,mesic,Agrosion vinealis,R22,R2,azonal,mesic,1528,19
7,NFD21_60SE,NFD21_60,SE,"AK, OB",IK,AK,13.06.2021,50.581167,30.616723,0.8,SE,0,96,0,0,0,5,95,95,95,95,95,95,0,95,0,92,20,0,50,0,0,100,0,NA,43,48,27,37,37,38.4,7.861297603,132,middle part of floodplaine,mesic,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.91,0,97.91,20,1,28,39,21,66,82,75,234,8935,251,-69,320,199,-4,199,-37,584,81,33,30,231,102,231,110,1.197570332,19.01471791,0,NA,mesic,Agrosion vinealis,R22,R2,azonal,mesic,1528,19
2,UA_MJ_01NW,UA_MJ_01,NW,MJ,"IT, EU",MJ,15.07.2016,47.80578,24.88884,3,NW,0,1556,120,20,-0.094202428,7,NA,NA,NA,NA,NA,NA,NA,98,0,98,4,0,5,0,0,100,0,0,21,43,33,20,19,27.2,10.49761878,92,slope middle,mesic,0,0,0,0,1,NA,0,NA,NA,23.9,28.49553919,silt,NA,0.266666667,93.53333333,6.2,6.193333333,NA,674.3333333,3.001466667,NA,7.5723333330000004,NA,6.310277778,NA,5.772,6.9264,NA,NA,NA,NA,NA,NA,145.2,0.5,140.7,4,1,79,39,14,50,19,75,258,7742,167,-124,292,118,-85,120,-87,1219,182,58,42,528,180,455,186,0,0,0.6,NA,mesic,Polygono-Trisetion,R23,R2,azonal,mesic,0,12
2,UA_MJ_01SE,UA_MJ_01,SE,AK,"VB, IK",MJ,15.07.2016,47.80568,24.889,3,SE,0,1553,120,20,-0.094202428,8,NA,NA,NA,NA,NA,NA,NA,95,0,95,NA,0,70,0,0,100,0,0,22,34,25,20,25,25.2,5.357238094,78,slope middle,mesic,0,0,0,0,1,NA,0,NA,NA,23.9,28.49553919,silt,NA,0.266666667,93.53333333,6.2,6.193333333,NA,674.3333333,3.001466667,NA,7.5723333330000004,NA,6.310277778,NA,5.772,6.9264,NA,NA,NA,NA,NA,NA,112.8,0.5,103.3,9,1,79,39,14,50,19,75,258,7742,167,-124,292,118,-85,120,-87,1219,182,58,42,528,180,455,186,0,0,0.6,NA,mesic,Polygono-Trisetion,R23,R2,azonal,mesic,0,12
2,UA_MJ_03NW,UA_MJ_03,NW,EU,"IT, PT, IK",MJ,16.07.2016,47.74323,24.99664,3,NW,0,1169,136,25,0.008138191,25,NA,NA,NA,NA,NA,NA,NA,95,0,95,22,0,25,0,0,100,0,0,30,22,64,56,24,39.2,19.42163742,104,slope middle,mesic,0,0,1,0,0,NA,0,NA,NA,53.375,29.02611533,silty loam,NA,39.625,43.05,17.325,5.8875,NA,197.65,1.751425,NA,4.19225,NA,3.493541667,NA,3.144,3.7728,NA,NA,NA,NA,NA,NA,152.3,0,129.1,23.2,1,62,42,19,58,40,75,256,7876,190,-105,295,141,-65,143,-67,757,114,34,45,334,104,284,109,0.02240717,0.010837338,0,NA,mesic,Arrhenatherion,R23,R2,azonal,mesic,1,15
2,UA_MJ_03SE,UA_MJ_03,SE,AK,"VB, MJ",MJ,16.07.2016,47.74312,24.99684,3,SE,0,1162,138,28,0.027827522,NA,NA,NA,NA,NA,NA,NA,NA,98,0,98,50,0,50,0,0,100,0,0,40,42,39,46,87,50.8,20.413231,95,slope middle,mesic,0,0,1,0,0,NA,0,NA,NA,53.375,29.02611533,silty loam,NA,39.625,43.05,17.325,5.8875,NA,197.65,1.751425,NA,4.19225,NA,3.493541667,NA,3.144,3.7728,NA,NA,NA,NA,NA,NA,159.4,0,108.6,50.8,1,62,42,19,58,40,75,256,7876,190,-105,295,141,-65,143,-67,757,114,34,45,334,104,284,109,0.02240717,0.010832908,0,NA,mesic,Arrhenatherion,R23,R2,azonal,mesic,1,15
7,NFD21_15NW,NFD21_15,NW,??,??h,VB,03.07.2021,47.73845,24.98911,1,NW,0,1120,190,25,0.381976871,9,7,13.5,12.5,29,13,15,5.6,85,0,85,5,0,15,10,0,90,0,NA,8,7.5,10,7,12,8.9,2.073644135,89,lower slope,mesic,0,0,0,0,1,0,0,NA,149,77.3,51.87919463,silty loam,NA,25.5,51.4,23.1,6.24,NA,205,1.888,NA,4.879,NA,4.065833333,NA,3.756,4.5072,NA,NA,NA,NA,NA,NA,105.71,0,103.71,2,1,57,40,16,53,41,75,256,7877,190,-105,295,141,-65,143,-67,767,116,34,46,338,104,293,109,0.020473448000000002,0.010324031,0,NA,mesic,Polygono-Trisetion,R23,R2,azonal,mesic,1,12
7,NFD21_15SE,NFD21_15,SE,??h,"??, VB",VB,03.07.2021,47.73836,24.98922,1,SE,0,1114,190,25,0.381976871,4,31.5,48,14,46,32.5,34.4,10.08,95,0,95,50,0,50,0,0,100,0,NA,9,12,4,5.5,6,7.3,3.193743885,80,lower slope,mesic,0,0,0,0,1,0,0,NA,215.9,74.7,34.59935155,silty loam,NA,25,55.5,19.5,6.35,NA,167.6,1.5404,NA,3.372,NA,2.81,NA,2.448,2.9376,NA,NA,NA,NA,NA,NA,112.95,0,83.45,29.5,1,57,40,16,53,41,75,256,7877,190,-105,295,141,-65,143,-67,767,116,34,46,338,104,293,109,0.020395156,0.010335653,0,NA,mesic,Polygono-Trisetion,R23,R2,azonal,mesic,1,12
7,NFD21_16NW,NFD21_16,NW,??,??,VB,03.07.2021,47.738881,24.990011,1.3,NW,0,1122,130,10,-0.015367909,6,24,27,33,6,53,28.6,11.52,90,0,90,5,0,85,0,0,100,0,NA,21,22,16,12,19,18,4.062019202,100,upper slope,mesic,0,0,1,0,0,0,0,NA,89.5,30.9,4.357541899,loam,NA,50,36.9,13.1,5.55,NA,193,1.4803,NA,4.596,NA,3.83,NA,3.708,4.4496,NA,NA,NA,NA,NA,NA,102.45,0,102.45,0,1,67,42,16,58,41,75,256,7877,190,-105,295,141,-65,143,-67,767,116,34,46,338,104,293,109,0.020434227,0.010333538,0,NA,mesic,Polygono-Trisetion,R23,R2,azonal,mesic,1,12
7,NFD21_16SE,NFD21_16,SE,"YuV, ??",OYa,VB,03.07.2021,47.7387,24.990121,3,SE,0,1164,200,10,0.159806516,7,67,46,41,54,41,49.8,8.56,NA,0,NA,NA,0,50,0,0,100,0,NA,18,21,27,25,29,24,4.472135955,115,upper slope,mesic,0,0,1,0,0,0,0,NA,121.1,30.6,25.26837325,sandy loam,NA,58,28.4,13.6,5.41,NA,225,2.097,NA,3.922,NA,3.268333333,NA,2.664,3.1968,NA,NA,NA,NA,NA,NA,36.87,0,36.56,0.31,1,55,42,15,54,41,75,256,7877,190,-105,295,141,-65,143,-67,767,116,34,46,338,104,293,109,0.020382166,0.010330367,0,NA,mesic,Polygono-Trisetion,R23,R2,azonal,mesic,1,12
1,UA01NW,UA01,NW,UB+all,NA,NA,13.07.2010,48.87309,29.07154,5,NW,0,179,26,24,-0.420971992,5,NA,NA,NA,NA,NA,NA,NA,98,0,92,20,0,12,0,0,2,0,0,NA,NA,NA,NA,NA,26,NA,105,NA,meso-xeric,1,0,0,0,0,NA,0,NA,77.3,0.2,0.258732212,loam,Lts,45,40,15,7.32,NA,90,0.075381737,15.612,1.86257,0.199701,1.552141667,0.142643571,1.535222781,1.842267337,10.76264963,NA,NA,NA,NA,NA,154.5,0,134.3,20.2,1,26,44,22,66,87,75,240,8696,251,-61,312,200,4,200,-29,572,85,31,37,250,97,250,106,8.145047923,3.316601922,0,NA,dry,Cirsio-Brachypodion,R1A,R1,zonal,meso-xeric,527,23
1,UA01SE,UA01,SE,UB+all,NA,NA,13.07.2010,48.87301,29.07162,1.4,SE,0,178,30,17,-0.295313161,2.5,NA,NA,NA,NA,NA,NA,NA,95,0,90,30,0,10,0,0,5,0,0,NA,NA,NA,NA,NA,28,NA,108,NA,meso-xeric,1,0,0,0,0,NA,0,NA,79.3,0.1,0.126103405,clay loam,Lt,30,35,35,6.91,NA,115,0.127143224,15.332,2.394852,0.240184,1.99571,0.17156,1.967546495,2.361055794,11.46856199,NA,NA,NA,NA,NA,166.6,0,134.6,32,1,26,44,22,66,87,75,240,8696,251,-61,312,200,4,200,-29,572,85,31,37,250,97,250,106,8.083014049,3.31799591,0,NA,dry,Cirsio-Brachypodion,R1A,R1,zonal,meso-xeric,527,23
1,UA02NW,UA02,NW,MB+JD,NA,NA,13.07.2010,48.79347,29.11111,6,NW,0,188,40,27,-0.507586551,2,NA,NA,NA,NA,NA,NA,NA,95,0,95,8,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,55,NA,100,NA,meso-xeric,1,0,0,0,0,NA,0,NA,61.5,0.1,0.162601626,silt loam,Us,20,60,20,6.72,NA,126,0.072341177,13.302,3.606928,0.334739,3.005773333,0.239099286,2.989811971,3.587774365,12.50447889,NA,NA,NA,NA,NA,184.42,0,171.5,12.92,1,NA,NA,NA,NA,89,75,240,8719,254,-59,313,202,6,202,-27,540,81,29,37,238,91,193,99,1.286806883,2.674409086,1.5,NA,dry,Cirsio-Brachypodion,R1A,R1,zonal,meso-xeric,370,11
